# OpenSignals Text File Format. Version 1
# {"00:07:80:4D:33:A1": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4D:33:A1", "device connection": "BTH00:07:80:4D:33:A1", "sampling rate": 1000, "resolution": [16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-2", "time": "13:9:16.431", "channels": [1], "sensor": ["EEG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["green"]}}
# EndOfHeader
0	0	32200	
1	0	32912	
2	0	33448	
3	0	33692	
4	0	33672	
5	0	33040	
6	0	32248	
7	0	31928	
8	0	32168	
9	0	32444	
10	0	32408	
11	0	32914	
12	0	33056	
13	0	32796	
14	0	32128	
15	0	31580	
16	0	31016	
17	0	30768	
18	0	30488	
19	0	30240	
20	0	30440	
21	0	31102	
22	0	31596	
23	0	31784	
24	0	31996	
25	0	32360	
26	0	32580	
27	0	32532	
28	0	32248	
29	0	31832	
30	0	30728	
31	0	29824	
32	0	29532	
33	0	29376	
34	0	29420	
35	0	29652	
36	0	30000	
37	0	30136	
38	0	30132	
39	0	30048	
40	0	30668	
41	0	31124	
42	0	30656	
43	0	30024	
44	0	29216	
45	0	28492	
46	0	27536	
47	0	26752	
48	0	26288	
49	0	26636	
50	0	27732	
51	0	29048	
52	0	30384	
53	0	31872	
54	0	33204	
55	0	34036	
56	0	33516	
57	0	32600	
58	0	32316	
59	0	32436	
60	0	32128	
61	0	31772	
62	0	31596	
63	0	31216	
64	0	29822	
65	0	28580	
66	0	28660	
67	0	29384	
68	0	29912	
69	0	30160	
70	0	30388	
71	0	30564	
72	0	30620	
73	0	30736	
74	0	30828	
75	0	31160	
76	0	31876	
77	0	32420	
78	0	33036	
79	0	33860	
80	0	34396	
81	0	34748	
82	0	35460	
83	0	36000	
84	0	35988	
85	0	35280	
86	0	35016	
87	0	34812	
88	0	34480	
89	0	34424	
90	0	34380	
91	0	34304	
92	0	34364	
93	0	34720	
