# OpenSignals Text File Format. Version 1
# {"00:07:80:4D:33:A1": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4D:33:A1", "device connection": "BTH00:07:80:4D:33:A1", "sampling rate": 1000, "resolution": [16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-2", "time": "12:57:25.772", "channels": [1], "sensor": ["EEG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["green"]}}
# EndOfHeader
0	0	20660	
1	0	19808	
2	0	18324	
3	0	17496	
4	0	17028	
5	0	17152	
6	0	16384	
7	0	13358	
8	0	10528	
9	0	9496	
10	0	8238	
11	0	6372	
12	0	4040	
13	0	1986	
14	0	75	
15	0	60	
16	0	60	
17	0	60	
18	0	60	
19	0	60	
20	0	61	
21	0	61	
22	0	60	
23	0	337	
24	0	60	
25	0	60	
26	0	61	
27	0	60	
28	0	60	
29	0	60	
30	0	59	
31	0	60	
32	0	60	
33	0	60	
34	0	60	
35	0	60	
36	0	59	
37	0	60	
38	0	60	
39	0	60	
40	0	60	
41	0	60	
42	0	3384	
43	0	5290	
44	0	4650	
45	0	2571	
46	0	1490	
47	0	931	
48	0	61	
49	0	60	
50	0	60	
51	0	59	
52	0	60	
53	0	61	
54	0	60	
55	0	3285	
56	0	3462	
57	0	4652	
58	0	6836	
59	0	9064	
60	0	9012	
61	0	6844	
62	0	4432	
63	0	2356	
64	0	73	
65	0	59	
66	0	61	
67	0	59	
68	0	60	
69	0	2583	
70	0	3048	
71	0	3763	
72	0	4026	
73	0	3612	
74	0	4136	
75	0	4680	
76	0	4659	
77	0	4524	
78	0	4140	
79	0	3746	
80	0	3561	
81	0	3736	
82	0	4493	
83	0	4670	
84	0	3541	
85	0	342	
86	0	60	
87	0	60	
88	0	60	
89	0	61	
90	0	60	
91	0	60	
92	0	60	
93	0	61	
94	0	60	
95	0	61	
96	0	60	
97	0	61	
98	0	3240	
99	0	6106	
100	0	7616	
101	0	9448	
102	0	11393	
103	0	13098	
104	0	14500	
105	0	14828	
106	0	14740	
107	0	13856	
108	0	13148	
109	0	13456	
110	0	13576	
111	0	13372	
112	0	12588	
113	0	11857	
114	0	12136	
115	0	13610	
116	0	14932	
117	0	16400	
118	0	16544	
119	0	14748	
120	0	13113	
121	0	12932	
122	0	13212	
123	0	13114	
124	0	12172	
125	0	12612	
126	0	13700	
127	0	14668	
128	0	15328	
129	0	15173	
130	0	15576	
131	0	17504	
132	0	17840	
133	0	17228	
134	0	16744	
135	0	16242	
136	0	16476	
137	0	16740	
138	0	17316	
139	0	17040	
140	0	16985	
141	0	17360	
142	0	17796	
143	0	17184	
144	0	15708	
145	0	15580	
146	0	15816	
147	0	15904	
148	0	16069	
149	0	16688	
150	0	16628	
151	0	17036	
152	0	17224	
153	0	17240	
154	0	16932	
155	0	16226	
156	0	15704	
157	0	15716	
158	0	15572	
159	0	15432	
160	0	15264	
161	0	14984	
162	0	14756	
163	0	15500	
164	0	16464	
165	0	17052	
166	0	17916	
